MONSTER_IDENTIFICATIE;MEETPUNT_IDENTIFICATIE;LOCATIE_CODE;TYPERING_OMSCHRIJVING;TYPERING_CODE;GROOTHEID_OMSCHRIJVING;GROOTHEID_ CODE;PARAMETER_OMSCHRIJVING;PARAMETER_ CODE;CAS_NR;EENHEID_CODE;HOEDANIGHEID_OMSCHRIJVING;HOEDANIGHEID_CODE;COMPARTIMENT_OMSCHRIJVING;COMPARTIMENT_CODE;WAARDEBEWERKINGSMETHODE_OMSCHRIJVING;WAARDEBEWERKINGSMETHODE_CODE;WAARDEBEPALINGSMETHODE_OMSCHRIJVING;WAARDEBEPALINGSMETHODE_CODE;BEMONSTERINGSSOORT_OMSCHRIJVING;BEMONSTERINGSSOORT_CODE;WAARNEMINGDATUM;WAARNEMINGTIJD (MET/CET);LIMIETSYMBOOL;NUMERIEKEWAARDE;ALFANUMERIEKEWAARDE;KWALITEITSOORDEEL_CODE;REFERENTIE;NOTITIE_CODE;NOTITIE_OMSCHRIJVING;STATUSWAARDE;OPDRACHTGEVENDE_INSTANTIE;MEETAPPARAAT_OMSCHRIJVING;MEETAPPARAAT_CODE;BEMONSTERINGSAPPARAAT_OMSCHRIJVING;BEMONSTERINGSAPPARAAT_CODE;PLAATSBEPALINGSAPPARAAT_OMSCHRIJVING;PLAATSBEPALINGSAPPARAAT_CODE;BEMONSTERINGSHOOGTE;REFERENTIEVLAK;EPSG;X;Y;ORGAAN_OMSCHRIJVING;ORGAAN_CODE;TAXON_NAME;GROEPERING_OMSCHRIJVING;GROEPERING_CODE;GROEPERING_KANAAL;GROEPERING_TYPE
;Eurogeul E13;EURGE13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;30-09-2023;22:20:00;;45;45;Normale waarde;;;;Ongecontroleerd;RIKZ_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550488,856848901;5762316,17226552;;;;;;;
;Eurogeul E13;EURGE13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;30-09-2023;22:30:00;;44;44;Normale waarde;;;;Ongecontroleerd;RIKZ_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550488,856848901;5762316,17226552;;;;;;;
;Eurogeul E13;EURGE13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;30-09-2023;22:40:00;;45;45;Normale waarde;;;;Ongecontroleerd;RIKZ_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550488,856848901;5762316,17226552;;;;;;;
;Eurogeul E13;EURGE13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;30-09-2023;22:50:00;;49;49;Normale waarde;;;;Ongecontroleerd;RIKZ_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550488,856848901;5762316,17226552;;;;;;;
;Eurogeul E13;EURGE13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;30-09-2023;23:00:00;;52;52;Normale waarde;;;;Ongecontroleerd;RIKZ_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550488,856848901;5762316,17226552;;;;;;;
;Eurogeul E13;EURGE13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;30-09-2023;23:10:00;;52;52;Normale waarde;;;;Ongecontroleerd;RIKZ_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550488,856848901;5762316,17226552;;;;;;;
;Eurogeul E13;EURGE13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;30-09-2023;23:20:00;;53;53;Normale waarde;;;;Ongecontroleerd;RIKZ_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550488,856848901;5762316,17226552;;;;;;;
;Eurogeul E13;EURGE13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;30-09-2023;23:30:00;;56;56;Normale waarde;;;;Ongecontroleerd;RIKZ_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550488,856848901;5762316,17226552;;;;;;;
;Eurogeul E13;EURGE13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;30-09-2023;23:40:00;;54;54;Normale waarde;;;;Ongecontroleerd;RIKZ_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550488,856848901;5762316,17226552;;;;;;;
;Eurogeul E13;EURGE13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;30-09-2023;23:50:00;;54;54;Normale waarde;;;;Ongecontroleerd;RIKZ_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550488,856848901;5762316,17226552;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;00:00:00;;55;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;00:10:00;;55;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;00:20:00;;59;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;00:30:00;;59;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;00:40:00;;60;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;00:50:00;;62;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;01:00:00;;65;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;01:10:00;;66;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;01:20:00;;64;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;01:30:00;;66;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;01:40:00;;68;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;01:50:00;;68;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;02:00:00;;73;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;02:10:00;;75;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;02:20:00;;74;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;02:30:00;;75;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;02:40:00;;70;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;02:50:00;;71;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;03:00:00;;72;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;03:10:00;;70;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;03:20:00;;69;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;03:30:00;;68;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;03:40:00;;69;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;03:50:00;;70;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;04:00:00;;74;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;04:10:00;;74;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;04:20:00;;71;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;04:30:00;;73;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;04:40:00;;76;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;04:50:00;;76;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;05:00:00;;77;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;05:10:00;;82;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;05:20:00;;84;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;05:30:00;;81;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;05:40:00;;80;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;05:50:00;;79;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;06:00:00;;78;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;06:10:00;;81;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;06:20:00;;84;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;06:30:00;;85;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;06:40:00;;82;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;06:50:00;;82;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;07:00:00;;80;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;07:10:00;;80;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;07:20:00;;81;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;07:30:00;;82;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;07:40:00;;87;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
;Eurogeul E13;E13;;;Gem. hoogte van hoogste 1/3 deel v.d. golven (tijdsdomein);H1/3;;;;cm;;;Oppervlaktewater;OW;;;Freq/tijd analyse energie en richtingen, methode CIC/GLFPAR;other:F046;Steekbemonstering;SB;01-10-2023;07:50:00;;84;;Normale waarde;;;;Ongecontroleerd;LMW_GOLVEN;Golfmeetboei;108;;;;;-999999999;NVT;25831;550476,805225228;5762198,87224505;;;;;;;
